Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5
02-Apr-2008 21:00:00,16.5375091035813,12.8008454968266,13.4885904817261,17.0273399195402,16.2431845148645,-10,4200,4200,0,6600,1800
02-Apr-2008 21:30:00,12.7016502713922,12.0218679923231,12.1204968694366,13.3783646582432,11.8952558643845,-10,4200,4200,0,6600,1800
02-Apr-2008 22:00:00,12.5293643521772,11.9908425592252,12.0343686706935,13.2109970084393,11.7096807307101,-10,4200,4200,4200,0,1800
02-Apr-2008 22:30:00,12.4917687226869,11.9842294648127,14.3465857943299,9.93105815499894,11.6561041899371,-10,4200,0,4200,0,0
02-Apr-2008 23:00:00,12.4781888183722,8.87390859633499,14.4277422265937,9.70949086209369,8.9101540514159,-10,4200,0,4200,0,0
02-Apr-2008 23:30:00,12.4658232029222,8.68166169819004,14.4213468141344,9.60975606737333,8.71703431490445,-10,4200,4200,4200,0,0
03-Apr-2008 00:00:00,12.4531143768724,11.7104384433056,14.400502601669,9.52911457203614,8.61028344299852,20,4200,4200,0,6600,1800
03-Apr-2008 00:30:00,16.3631752643151,15.7601431475253,13.4204161762572,16.4464069683706,15.6658131319468,20,0,0,0,6600,1800
03-Apr-2008 01:00:00,13.4916475677833,12.9202643369868,13.3981690882562,16.8253845318392,16.0122372698192,-10,0,0,0,0,0
03-Apr-2008 01:30:00,9.4755224851459,8.91867818211288,12.0076000962172,9.95616933956181,8.99082615615083,-10,0,0,0,0,0
03-Apr-2008 02:00:00,9.21143831215347,8.66593784441461,11.8835267470345,9.58083518847237,8.64420377717258,-10,0,4200,4200,0,0
03-Apr-2008 02:30:00,9.09726237013674,11.6724909747673,14.1559999298246,9.45048783544467,8.51065206192213,20,0,4200,4200,6600,1800
03-Apr-2008 03:00:00,12.9378918387041,15.7133359246979,15.6218205750097,16.3605486023139,15.5639438587184,20,0,4200,4200,0,1800
03-Apr-2008 03:30:00,13.1231688414039,15.9865410038743,15.7505735350341,13.504619089032,15.9157722378734,20,0,4200,4200,0,1800
03-Apr-2008 04:00:00,13.1782833723914,16.1106438589503,15.8333634705129,13.4355671186748,16.04561706787,20,0,4200,0,6600,1800
