Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5,Total Solar Radiation
22-Jan-2021 20:45:00,18.4820429875581,21.2378766189941,21.903150016034,19.3788791480893,21.7098417970852,3.325,0,4200,4200,6600,1800,0
22-Jan-2021 21:00:00,18.3978986854231,21.5617232991348,22.0746280159522,21.9187196918801,21.8221800520959,3.3,0,4200,0,6600,0,0
22-Jan-2021 21:15:00,18.3301686911299,21.8002260378618,19.9563839452376,22.1815161970947,19.4653611371699,3.25,0,4200,0,0,0,0
22-Jan-2021 21:30:00,18.2726395879248,21.979771885308,19.709965010936,19.4172033790159,19.1463593303909,3.2,0,4200,0,6600,0,0
22-Jan-2021 21:45:00,18.2221159860637,22.1177009783506,19.5509976816805,21.9578538505789,18.9327186512312,3.15,0,0,0,6600,0,0
22-Jan-2021 22:00:00,18.1765823144323,19.4046193460527,19.4410218883232,22.217602126759,18.7795930056821,3.1,4200,4200,4200,0,0,0
22-Jan-2021 22:15:00,20.9556024229115,21.8147096550318,21.5945340954642,19.4499712364877,18.6655402177996,3.325,0,0,0,0,0,0
22-Jan-2021 22:30:00,18.5993724874974,19.2175618926632,19.6334570965908,19.0503703809843,18.5834426857522,3.55,4200,0,0,0,0,0
22-Jan-2021 22:45:00,21.2447708237923,18.8742206898193,19.4771171412775,18.7776853526831,18.5183214449341,3.775,0,4200,0,0,0,0
22-Jan-2021 23:00:00,18.80634001952,21.4614146034335,19.3737371326207,18.576680587556,18.4642572664192,4,4200,0,0,0,0,0
22-Jan-2021 23:15:00,21.3964384276465,18.9665853159691,19.2984385917261,18.423579027625,18.4179014180168,3.925,0,4200,0,0,0,0
22-Jan-2021 23:30:00,18.9141988746809,21.5065484493165,19.23867914407,18.2985326558213,18.370104809569,3.85,4200,0,0,0,0,0
22-Jan-2021 23:45:00,21.4706352473058,18.9892255159543,19.1895165919035,18.1964458300871,18.3252416902833,3.775,0,0,0,0,0,0
23-Jan-2021 00:00:00,18.9672190049952,18.6978404332975,19.1471611014762,18.1111036159172,18.2825973791422,3.7,4200,0,0,0,0,0
23-Jan-2021 00:15:00,21.5074976449062,18.4976195284028,19.1082701699977,18.0381018708942,18.2416203893755,3.625,0,0,0,0,0,0
23-Jan-2021 00:30:00,18.9917049320403,18.3479867202622,19.072114682703,17.9742776374332,18.2019010493929,3.55,4200,0,0,6600,0,0
23-Jan-2021 00:45:00,21.5226863751821,18.2314325573125,19.0377652223093,20.8611180958575,18.1633979757579,3.475,0,0,0,0,0,0
23-Jan-2021 01:00:00,18.9999073479398,18.1378860891961,19.0071153493608,18.4034491641975,18.1271568565409,3.4,0,4200,0,6600,1800,0
23-Jan-2021 01:15:00,18.7045424137748,20.881448021674,18.9781887778483,21.1446744299669,20.5359810076179,3.4,0,0,4200,0,0,0
23-Jan-2021 01:30:00,18.5035346894553,18.4933268499497,21.1861409147438,18.6043356706498,18.4481868348362,3.4,0,0,0,6600,1800,0
23-Jan-2021 01:45:00,18.3550894459597,18.2923568753487,19.2599520819599,21.292441876321,20.7427773680875,3.4,0,0,0,0,0,0
23-Jan-2021 02:00:00,18.2403057716238,18.1572246549428,19.1288183809726,18.7150536217853,18.5883336029937,3.4,0,0,0,0,1800,0
23-Jan-2021 02:15:00,18.1479109935573,18.0546130478779,19.042842742937,18.4316161919204,20.838902070786,3.5,0,0,0,0,0,0
23-Jan-2021 02:30:00,18.0731166003604,17.9744776007122,18.9785189015783,18.2409446995679,18.6550678576428,3.6,0,0,0,0,1800,0
23-Jan-2021 02:45:00,18.0099355772339,17.9085075297457,18.9257836025224,18.098886975039,20.8853665596716,3.7,0,4200,0,0,0,0
23-Jan-2021 03:00:00,17.9553465326334,20.6736102472731,18.8804691113729,17.9889393733743,18.6858032014955,3.8,0,0,0,6600,0,0
23-Jan-2021 03:15:00,17.907736943014,18.3013392723363,18.8412035426984,20.8447056591544,18.4613748642578,3.825,0,4200,0,0,0,0
23-Jan-2021 03:30:00,17.8637299506299,20.9314997029616,18.8070272884825,18.3647710627426,18.3101631944844,3.85,0,0,0,6600,0,0
23-Jan-2021 03:45:00,17.8235257916525,18.4801442811684,18.7765124749096,21.0905356662844,18.2000056449656,3.875,0,0,0,0,0,0
23-Jan-2021 04:00:00,17.7858688592655,18.2373875823465,18.7487014831157,18.5376665333292,18.1162208610364,3.9,0,0,0,6600,1800,0
23-Jan-2021 04:15:00,17.7497930785019,18.0735991589413,18.7214894592948,21.2150500449708,20.4931366270417,3.925,0,0,0,0,0,0
23-Jan-2021 04:30:00,17.7148859533186,17.9513117028751,18.6958435487811,18.6291013255181,18.3820319446427,3.95,0,0,0,6600,1800,0
